group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
running_gear,rear_left_tire_sidewall_tick_2,box,3257.58787847868,-865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_3,box,3106.963199154447,-865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_4,box,2933.036800845553,-865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_5,box,2782.41212152132,-865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_6,box,2695.448922366873,-865.0,481.96319915444707,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_7,box,2695.448922366873,-865.0,308.036800845553,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_8,box,2782.41212152132,-865.0,157.41212152132005,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_9,box,2933.036800845553,-865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_10,box,3106.963199154447,-865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_11,box,3257.58787847868,-865.0,157.41212152132,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_tire_sidewall_tick_12,box,3344.551077633127,-865.0,308.03680084555305,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_left_hub_cap_center_button,cylinder_y,3020,-908.0,395,74,24,,L3 exterior material reference,bright hub-cap center button
body,right_windshield_wiper_pivot,cylinder_x,1100,358.0,1372,42,26,,L3 exterior material reference,round wiper pivot cap
body,right_windshield_wiper_blade_rubber,box,1092,165.0,1508,24,480,16,L3 exterior material reference,separate black windshield wiper blade
body,right_windshield_wiper_arm_chrome,box,1094,252.0,1456,18,340,14,L3 exterior material reference,thin chrome windshield wiper arm
body,right_cowl_vent_screw_front,cylinder_z,1044,278.0,1360,20,12,,L3 exterior material reference,cowl vent screw head
body,right_cowl_vent_screw_rear,cylinder_z,1018,422.0,1360,20,12,,L3 exterior material reference,cowl vent screw head
body,right_hood_side_gap_shadow,box,420,684.0,1235,760,24,24,L3 exterior material reference,hood side panel gap above fender
body,right_hood_latch_round_pin,cylinder_y,820,645.0,1238,28,22,,L3 exterior material reference,round hood latch pin cap
front_detail,right_front_fender_turn_signal_screw_front,cylinder_z,238,642.0,1078,18,12,,L3 exterior material reference,fender turn-signal screw head
front_detail,right_front_fender_turn_signal_screw_rear,cylinder_z,350,642.0,1078,18,12,,L3 exterior material reference,fender turn-signal screw head
front_detail,right_side_marker_chrome_bezel,cylinder_y,190,682.0,1005,112,18,,L3 exterior material reference,side marker chrome bezel ring
front_detail,right_fog_lamp_inner_glass,cylinder_x,16,360.0,620,118,18,,L3 exterior material reference,fog lamp inner glass highlight
front_detail,right_fog_lamp_drop_bracket,box,42,360.0,548,38,34,85,L3 exterior material reference,fog lamp mounting bracket
body,right_mirror_mount_screw_1,cylinder_y,1328,842.0,1248,20,16,,L3 exterior material reference,door mirror base screw head
body,right_mirror_mount_screw_2,cylinder_y,1328,842.0,1142,20,16,,L3 exterior material reference,door mirror base screw head
body,right_mirror_mount_screw_3,cylinder_y,1484,842.0,1248,20,16,,L3 exterior material reference,door mirror base screw head
body,right_mirror_mount_screw_4,cylinder_y,1484,842.0,1142,20,16,,L3 exterior material reference,door mirror base screw head
body,right_door_handle_shadow_gap,box,1575,834.0,1016,175,18,18,L3 exterior material reference,door handle recess shadow
body,right_door_handle_chrome_face,box,1575,858.0,1055,140,18,22,L3 exterior material reference,separate chrome face on door handle
body,right_front_door_lower_weather_strip,box,1228,836.0,742,760,20,22,L3 exterior material reference,door lower rubber weather strip
body,right_rear_quarter_vertical_rear_seam,box,2828,832.0,980,24,20,560,L3 exterior material reference,rear quarter vertical panel seam
body,right_fuel_filler_outer_ring,cylinder_y,2935,842.0,1065,145,18,,L3 exterior material reference,round fuel/body plug outer trim ring
hard_top,right_roof_gutter_rivet_1,cylinder_y,1240,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_2,cylinder_y,1485,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_3,cylinder_y,1730,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_4,cylinder_y,1975,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_5,cylinder_y,2220,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_6,cylinder_y,2465,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_7,cylinder_y,2710,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_8,cylinder_y,2955,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_roof_gutter_rivet_9,cylinder_y,3200,864.0,1828,18,16,,L3 exterior material reference,roof gutter rivet/fastener
hard_top,right_hardtop_front_window_upper_screw_1,cylinder_y,1240.0,870.0,1724,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_front_window_lower_screw_1,cylinder_y,1240.0,870.0,1368,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_front_window_upper_screw_2,cylinder_y,1600.0,870.0,1724,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_front_window_lower_screw_2,cylinder_y,1600.0,870.0,1368,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_front_window_center_track,box,1420,868.0,1435,430,14,18,L3 exterior material reference,bright sliding-window track
hard_top,right_hardtop_rear_window_upper_screw_1,cylinder_y,1955.0,870.0,1724,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_rear_window_lower_screw_1,cylinder_y,1955.0,870.0,1368,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_rear_window_upper_screw_2,cylinder_y,2425.0,870.0,1724,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_rear_window_lower_screw_2,cylinder_y,2425.0,870.0,1368,18,16,,L3 exterior material reference,hardtop sliding-window frame screw
hard_top,right_hardtop_rear_window_center_track,box,2190,868.0,1435,540,14,18,L3 exterior material reference,bright sliding-window track
hard_top,right_roof_gutter_front_end_cap,box,1128,862.0,1812,52,34,42,L3 exterior material reference,front roof gutter end cap
hard_top,right_roof_gutter_rear_end_cap,box,3358,862.0,1812,52,34,42,L3 exterior material reference,rear roof gutter end cap
running_gear,front_right_rim_vent_slot_1,box,877.8941916244323,860.0,477.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_rim_vent_slot_2,box,735.0,860.0,560.0,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_rim_vent_slot_3,box,592.1058083755677,860.0,477.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_rim_vent_slot_4,box,592.1058083755677,860.0,312.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_rim_vent_slot_5,box,735.0,860.0,230.0,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_rim_vent_slot_6,box,877.8941916244323,860.0,312.49999999999994,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,front_right_tire_sidewall_tick_1,box,1059.551077633127,865.0,481.96319915444695,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_2,box,972.58787847868,865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_3,box,821.963199154447,865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_4,box,648.036800845553,865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_5,box,497.41212152132005,865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_6,box,410.4489223668731,865.0,481.96319915444707,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_7,box,410.44892236687303,865.0,308.036800845553,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_8,box,497.41212152132,865.0,157.41212152132005,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_9,box,648.0368008455531,865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_10,box,821.9631991544468,865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_11,box,972.5878784786798,865.0,157.41212152132,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_tire_sidewall_tick_12,box,1059.551077633127,865.0,308.03680084555305,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,front_right_hub_cap_center_button,cylinder_y,735,908.0,395,74,24,,L3 exterior material reference,bright hub-cap center button
running_gear,rear_right_rim_vent_slot_1,box,3162.8941916244326,860.0,477.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_rim_vent_slot_2,box,3020.0,860.0,560.0,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_rim_vent_slot_3,box,2877.1058083755674,860.0,477.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_rim_vent_slot_4,box,2877.1058083755674,860.0,312.5,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_rim_vent_slot_5,box,3020.0,860.0,230.0,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_rim_vent_slot_6,box,3162.894191624432,860.0,312.49999999999994,54,20,34,L3 exterior material reference,dark wheel rim vent slot
running_gear,rear_right_tire_sidewall_tick_1,box,3344.551077633127,865.0,481.96319915444695,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_2,box,3257.58787847868,865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_3,box,3106.963199154447,865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_4,box,2933.036800845553,865.0,719.551077633127,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_5,box,2782.41212152132,865.0,632.58787847868,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_6,box,2695.448922366873,865.0,481.96319915444707,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_7,box,2695.448922366873,865.0,308.036800845553,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_8,box,2782.41212152132,865.0,157.41212152132005,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_9,box,2933.036800845553,865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_10,box,3106.963199154447,865.0,70.44892236687303,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_11,box,3257.58787847868,865.0,157.41212152132,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_tire_sidewall_tick_12,box,3344.551077633127,865.0,308.03680084555305,38,18,18,L3 exterior material reference,raised tire sidewall tick detail
running_gear,rear_right_hub_cap_center_button,cylinder_y,3020,908.0,395,74,24,,L3 exterior material reference,bright hub-cap center button
hard_top,rear_left_window_upper_inner_shadow,box,3492,-250,1688,20,260,22,L3 exterior material reference,dark upper reflection band in left rounded rear glass
hard_top,rear_right_window_upper_inner_shadow,box,3492,250,1688,20,260,22,L3 exterior material reference,dark upper reflection band in right rounded rear glass
hard_top,rear_left_window_lower_inner_shadow,box,3492,-250,1496,20,275,20,L3 exterior material reference,dark lower reflection band in left rounded rear glass
hard_top,rear_right_window_lower_inner_shadow,box,3492,250,1496,20,275,20,L3 exterior material reference,dark lower reflection band in right rounded rear glass
hard_top,rear_left_window_pale_glare_strip,box,3508,-250,1698,16,230,14,L4 online-reference detail,pale reflection strip on left classic rounded back window
